CMDLINE python eigs.py 10 1 10
MEM 0.289062 1485209133.8984
MEM 16.144531 1485209134.0037
MEM 23.339844 1485209134.1050
MEM 29.804688 1485209134.2102
MEM 33.613281 1485209134.3127
MEM 42.046875 1485209134.4162
MEM 43.906250 1485209134.5178
MEM 50.335938 1485209134.6230
MEM 58.558594 1485209134.7243
MEM 61.195312 1485209134.8255
MEM 62.144531 1485209134.9258
MEM 62.453125 1485209135.0262
MEM 62.796875 1485209135.1314
MEM 63.042969 1485209135.2346
MEM 63.296875 1485209135.3398
MEM 63.542969 1485209135.4444
MEM 63.851562 1485209135.5496
MEM 64.050781 1485209135.6504
MEM 64.296875 1485209135.7525
MEM 64.570312 1485209135.8554
MEM 64.808594 1485209135.9558
MEM 65.085938 1485209136.0579
MEM 65.335938 1485209136.1602
MEM 67.582031 1485209136.2612
MEM 67.855469 1485209136.3633
MEM 68.160156 1485209136.4647
MEM 68.410156 1485209136.5657
MEM 68.664062 1485209136.6669
MEM 68.953125 1485209136.7691
MEM 69.226562 1485209136.8699
MEM 69.531250 1485209136.9720
MEM 69.761719 1485209137.0741
MEM 70.042969 1485209137.1754
MEM 70.300781 1485209137.2784
MEM 70.597656 1485209137.3805
MEM 70.648438 1485209137.4846
MEM 70.730469 1485209137.5851
MEM 70.828125 1485209137.6859
MEM 70.894531 1485209137.7880
MEM 70.992188 1485209137.8901
MEM 71.070312 1485209137.9906
MEM 71.128906 1485209138.0944
MEM 71.207031 1485209138.1965
MEM 71.277344 1485209138.2986
MEM 71.351562 1485209138.3996
MEM 71.382812 1485209138.4998
MEM 71.457031 1485209138.6018
MEM 71.500000 1485209138.7039
MEM 71.585938 1485209138.8068
MEM 71.621094 1485209138.9106
MEM 71.621094 1485209139.0158
MEM 71.628906 1485209139.1205
MEM 76.785156 1485209139.2252
MEM 85.332031 1485209139.3258
MEM 95.421875 1485209139.4278
MEM 101.953125 1485209139.5330
MEM 113.554688 1485209139.6337
MEM 119.937500 1485209139.7375
MEM 120.433594 1485209139.8398
MEM 120.976562 1485209139.9404
MEM 121.507812 1485209140.0410
MEM 122.039062 1485209140.1429
MEM 121.496094 1485209140.2456
MEM 121.777344 1485209140.3493
MEM 121.597656 1485209140.4503
MEM 121.988281 1485209140.5514
MEM 122.359375 1485209140.6524
MEM 122.460938 1485209140.7527
MEM 122.265625 1485209140.8547
MEM 122.476562 1485209140.9560
MEM 118.609375 1485209141.0612
MEM 118.722656 1485209141.1664
MEM 118.839844 1485209141.2716
MEM 118.906250 1485209141.3756
MEM 118.976562 1485209141.4806
MEM 119.074219 1485209141.5826
MEM 119.117188 1485209141.6847
MEM 119.207031 1485209141.7894
MEM 119.332031 1485209141.8946
MEM 121.125000 1485209141.9986
MEM 123.546875 1485209142.1007
MEM 124.789062 1485209142.2029
MEM 130.011719 1485209142.3046
MEM 138.187500 1485209142.4068
MEM 140.382812 1485209142.5082
MEM 142.613281 1485209142.6094
MEM 143.765625 1485209142.7115
MEM 143.917969 1485209142.8147
MEM 144.144531 1485209142.9199
MEM 144.343750 1485209143.0239
MEM 144.480469 1485209143.1242
MEM 144.578125 1485209143.2253
MEM 145.984375 1485209143.3257
MEM 146.460938 1485209143.4309
MEM 147.187500 1485209143.5355
MEM 147.617188 1485209143.6358
MEM 149.218750 1485209143.7408
MEM 149.828125 1485209143.8410
MEM 138.828125 1485209143.9462
MEM 138.843750 1485209144.0514
MEM 139.628906 1485209144.1532
MEM 147.832031 1485209144.2558
MEM 150.152344 1485209144.3610
MEM 152.511719 1485209144.4663
MEM 153.050781 1485209144.5715
MEM 153.222656 1485209144.6730
MEM 153.367188 1485209144.7757
MEM 153.566406 1485209144.8809
MEM 153.683594 1485209144.9847
MEM 154.132812 1485209145.0870
MEM 154.546875 1485209145.1922
MEM 155.371094 1485209145.2974
MEM 156.933594 1485209145.4027
MEM 158.058594 1485209145.5059
MEM 158.148438 1485209145.6111
MEM 154.011719 1485209145.7142
MEM 146.574219 1485209145.8145
MEM 146.574219 1485209145.9167
MEM 146.574219 1485209146.0188
MEM 146.574219 1485209146.1217
MEM 146.574219 1485209146.2257
MEM 146.574219 1485209146.3309
