CMDLINE python testHEBmem.py 10 2 20 300
MEM 170.691406 1482159748.7259
MEM 170.695312 1482159748.8262
MEM 170.703125 1482159748.9275
MEM 170.710938 1482159749.0284
MEM 170.718750 1482159749.1294
MEM 170.718750 1482159749.2295
MEM 170.718750 1482159749.3310
MEM 170.718750 1482159749.4312
MEM 170.718750 1482159749.5321
MEM 170.718750 1482159749.6326
MEM 170.718750 1482159749.7333
MEM 170.718750 1482159749.8335
MEM 170.718750 1482159749.9349
MEM 170.718750 1482159750.0351
MEM 170.718750 1482159750.1354
MEM 170.718750 1482159750.2368
MEM 170.718750 1482159750.3370
MEM 161.855469 1482159750.4379
MEM 162.652344 1482159750.5408
MEM 162.894531 1482159750.6411
MEM 165.265625 1482159750.7463
MEM 167.472656 1482159750.8515
MEM 167.953125 1482159750.9557
MEM 168.003906 1482159751.0609
MEM 168.058594 1482159751.1661
MEM 168.113281 1482159751.2712
MEM 168.164062 1482159751.3753
MEM 168.214844 1482159751.4761
MEM 168.265625 1482159751.5764
MEM 165.429688 1482159751.6813
MEM 166.800781 1482159751.7825
MEM 167.542969 1482159751.8858
MEM 168.382812 1482159751.9866
MEM 168.890625 1482159752.0911
MEM 169.828125 1482159752.1915
MEM 170.316406 1482159752.2926
MEM 171.242188 1482159752.3931
MEM 171.746094 1482159752.4933
MEM 172.800781 1482159752.5982
MEM 173.332031 1482159752.7025
MEM 173.656250 1482159752.8071
MEM 174.660156 1482159752.9118
MEM 175.207031 1482159753.0128
MEM 176.109375 1482159753.1133
MEM 176.679688 1482159753.2174
MEM 177.605469 1482159753.3220
MEM 178.113281 1482159753.4226
MEM 179.132812 1482159753.5246
MEM 179.691406 1482159753.6269
MEM 180.699219 1482159753.7321
MEM 181.214844 1482159753.8367
MEM 181.617188 1482159753.9412
MEM 181.812500 1482159754.0464
MEM 182.003906 1482159754.1470
MEM 182.757812 1482159754.2473
MEM 183.570312 1482159754.3521
MEM 184.332031 1482159754.4523
MEM 185.152344 1482159754.5545
MEM 185.960938 1482159754.6595
MEM 186.765625 1482159754.7622
MEM 187.125000 1482159754.8624
MEM 194.042969 1482159754.9647
MEM 202.277344 1482159755.0697
MEM 214.566406 1482159755.1749
MEM 224.890625 1482159755.2762
MEM 235.500000 1482159755.3814
MEM 247.027344 1482159755.4866
MEM 257.289062 1482159755.5917
MEM 271.320312 1482159755.6969
MEM 285.429688 1482159755.8016
MEM 297.140625 1482159755.9018
MEM 308.593750 1482159756.0028
MEM 319.218750 1482159756.1073
MEM 332.398438 1482159756.2116
MEM 345.292969 1482159756.3162
MEM 357.156250 1482159756.4207
MEM 367.265625 1482159756.5257
MEM 377.214844 1482159756.6301
MEM 388.367188 1482159756.7345
MEM 402.921875 1482159756.8393
MEM 413.828125 1482159756.9419
MEM 427.253906 1482159757.0422
MEM 439.183594 1482159757.1446
MEM 450.617188 1482159757.2497
MEM 462.949219 1482159757.3541
MEM 491.152344 1482159757.4588
MEM 501.781250 1482159757.5631
MEM 510.250000 1482159757.6680
MEM 520.851562 1482159757.7727
MEM 531.011719 1482159757.8772
MEM 542.707031 1482159757.9776
MEM 553.750000 1482159758.0800
MEM 566.730469 1482159758.1826
MEM 580.023438 1482159758.2871
MEM 593.441406 1482159758.3917
MEM 604.500000 1482159758.4922
MEM 617.007812 1482159758.5974
MEM 630.019531 1482159758.6981
MEM 644.363281 1482159758.8033
MEM 658.472656 1482159758.9085
MEM 672.011719 1482159759.0102
MEM 685.496094 1482159759.1155
MEM 698.136719 1482159759.2209
MEM 707.964844 1482159759.3261
MEM 718.441406 1482159759.4324
MEM 729.152344 1482159759.5376
MEM 743.082031 1482159759.6424
MEM 767.214844 1482159759.7457
MEM 795.773438 1482159759.8510
MEM 804.824219 1482159759.9538
MEM 818.253906 1482159760.0590
MEM 831.664062 1482159760.1600
MEM 845.210938 1482159760.2652
MEM 859.195312 1482159760.3704
MEM 868.707031 1482159760.4708
MEM 882.164062 1482159760.5760
MEM 893.078125 1482159760.6812
MEM 904.777344 1482159760.7820
MEM 914.714844 1482159760.8846
MEM 925.605469 1482159760.9867
MEM 936.292969 1482159761.0898
MEM 949.847656 1482159761.1918
MEM 963.367188 1482159761.2950
MEM 975.480469 1482159761.3959
MEM 986.843750 1482159761.4966
MEM 998.050781 1482159761.6000
MEM 1010.449219 1482159761.7006
MEM 1023.144531 1482159761.8010
MEM 1035.562500 1482159761.9062
MEM 1048.300781 1482159762.0090
MEM 1060.457031 1482159762.1143
MEM 1072.960938 1482159762.2195
MEM 1086.886719 1482159762.3248
MEM 1098.582031 1482159762.4259
MEM 1107.457031 1482159762.5312
MEM 1117.246094 1482159762.6363
MEM 1129.105469 1482159762.7416
MEM 1139.757812 1482159762.8456
MEM 1150.167969 1482159762.9487
MEM 1163.101562 1482159763.0492
MEM 1176.093750 1482159763.1544
MEM 1186.273438 1482159763.2580
MEM 1197.484375 1482159763.3612
MEM 1210.097656 1482159763.4633
MEM 1223.449219 1482159763.5685
MEM 1235.097656 1482159763.6738
MEM 1245.792969 1482159763.7773
MEM 1258.054688 1482159763.8778
MEM 1270.558594 1482159763.9832
MEM 1283.550781 1482159764.0885
MEM 1297.062500 1482159764.1929
MEM 1307.976562 1482159764.2966
MEM 1321.156250 1482159764.4018
MEM 1334.589844 1482159764.5068
MEM 1401.757812 1482159764.6120
MEM 1414.714844 1482159764.7130
MEM 1428.109375 1482159764.8182
MEM 1441.960938 1482159764.9224
MEM 1453.156250 1482159765.0228
MEM 1465.328125 1482159765.1281
MEM 1476.238281 1482159765.2286
MEM 1487.070312 1482159765.3338
MEM 1496.433594 1482159765.4383
MEM 1506.371094 1482159765.5432
MEM 1519.296875 1482159765.6457
MEM 1532.300781 1482159765.7490
MEM 1545.472656 1482159765.8542
MEM 1559.453125 1482159765.9594
MEM 1573.277344 1482159766.0636
MEM 1586.449219 1482159766.1654
MEM 1597.570312 1482159766.2658
MEM 1607.917969 1482159766.3707
MEM 1620.605469 1482159766.4732
MEM 1633.453125 1482159766.5756
MEM 1644.308594 1482159766.6780
MEM 1653.097656 1482159766.7805
MEM 1665.117188 1482159766.8828
MEM 1675.105469 1482159766.9836
MEM 1688.066406 1482159767.0847
MEM 1697.410156 1482159767.1899
MEM 1709.921875 1482159767.2924
MEM 1719.703125 1482159767.3934
MEM 1730.039062 1482159767.4974
MEM 1742.429688 1482159767.5977
MEM 1753.890625 1482159767.7029
MEM 1766.792969 1482159767.8046
MEM 1778.296875 1482159767.9068
MEM 1791.664062 1482159768.0093
MEM 1803.414062 1482159768.1105
MEM 1813.730469 1482159768.2140
MEM 1824.312500 1482159768.3165
MEM 1836.179688 1482159768.4191
MEM 1848.554688 1482159768.5231
MEM 1860.835938 1482159768.6234
MEM 1873.234375 1482159768.7258
MEM 1886.128906 1482159768.8287
MEM 1886.871094 1482159768.9313
MEM 1886.871094 1482159769.0366
MEM 1886.871094 1482159769.1418
MEM 1886.871094 1482159769.2425
MEM 1886.871094 1482159769.3447
MEM 1886.871094 1482159769.4470
MEM 1886.871094 1482159769.5510
MEM 1886.871094 1482159769.6562
MEM 1886.871094 1482159769.7599
MEM 1886.871094 1482159769.8652
MEM 1886.871094 1482159769.9696
MEM 1886.871094 1482159770.0748
MEM 1886.871094 1482159770.1794
MEM 1886.871094 1482159770.2848
MEM 1886.871094 1482159770.3860
MEM 1886.871094 1482159770.4912
MEM 1886.871094 1482159770.5938
MEM 1886.871094 1482159770.6941
MEM 1886.871094 1482159770.7993
MEM 1886.871094 1482159770.9038
MEM 1886.871094 1482159771.0092
MEM 1886.871094 1482159771.1144
MEM 1886.871094 1482159771.2165
MEM 1886.871094 1482159771.3201
MEM 1886.871094 1482159771.4219
MEM 1886.871094 1482159771.5272
MEM 1886.871094 1482159771.6324
MEM 1886.871094 1482159771.7326
MEM 1886.871094 1482159771.8345
MEM 1886.871094 1482159771.9391
MEM 1886.871094 1482159772.0440
MEM 1886.871094 1482159772.1443
MEM 1886.871094 1482159772.2453
MEM 1886.871094 1482159772.3489
MEM 1886.871094 1482159772.4541
MEM 1886.871094 1482159772.5547
MEM 1938.773438 1482159772.6599
MEM 1950.871094 1482159772.7651
MEM 1950.871094 1482159772.8703
MEM 1950.871094 1482159772.9740
MEM 1950.871094 1482159773.0782
MEM 1950.871094 1482159773.1826
MEM 1950.871094 1482159773.2879
MEM 1950.871094 1482159773.3933
MEM 1950.871094 1482159773.4936
MEM 1950.871094 1482159773.5942
MEM 1950.871094 1482159773.6994
MEM 1950.871094 1482159773.8029
MEM 1950.871094 1482159773.9081
MEM 1950.871094 1482159774.0133
MEM 1950.871094 1482159774.1143
MEM 1950.871094 1482159774.2195
MEM 1950.871094 1482159774.3248
MEM 1950.292969 1482159774.4300
MEM 1960.503906 1482159774.5309
MEM 1970.664062 1482159774.6362
MEM 1980.988281 1482159774.7400
MEM 1989.542969 1482159774.8410
MEM 1998.300781 1482159774.9440
MEM 2007.132812 1482159775.0444
MEM 2018.277344 1482159775.1497
MEM 2026.062500 1482159775.2549
MEM 2036.761719 1482159775.3602
MEM 2045.386719 1482159775.4645
MEM 2056.101562 1482159775.5692
MEM 2065.675781 1482159775.6728
MEM 2073.445312 1482159775.7780
MEM 2083.046875 1482159775.8832
MEM 2092.351562 1482159775.9885
MEM 2100.167969 1482159776.0895
MEM 2107.617188 1482159776.1944
MEM 2114.070312 1482159776.2947
MEM 2125.035156 1482159776.3999
MEM 2133.195312 1482159776.5043
MEM 2142.042969 1482159776.6045
MEM 2150.355469 1482159776.7047
MEM 2157.480469 1482159776.8064
MEM 2165.414062 1482159776.9117
MEM 2173.078125 1482159777.0169
MEM 2179.410156 1482159777.1171
MEM 2188.199219 1482159777.2223
MEM 2195.980469 1482159777.3243
MEM 2205.015625 1482159777.4256
MEM 2213.773438 1482159777.5308
MEM 2220.863281 1482159777.6327
MEM 2228.605469 1482159777.7379
MEM 2237.285156 1482159777.8391
MEM 2243.730469 1482159777.9433
MEM 2251.367188 1482159778.0442
MEM 2260.652344 1482159778.1496
MEM 2271.121094 1482159778.2507
MEM 2277.890625 1482159778.3530
MEM 2285.898438 1482159778.4556
MEM 2291.710938 1482159778.5580
MEM 2298.343750 1482159778.6605
MEM 2304.902344 1482159778.7629
MEM 2311.960938 1482159778.8652
MEM 2320.289062 1482159778.9674
MEM 2327.378906 1482159779.0700
MEM 2337.011719 1482159779.1724
MEM 2344.507812 1482159779.2757
MEM 2344.507812 1482159779.3810
MEM 2344.507812 1482159779.4863
MEM 2344.507812 1482159779.5909
MEM 2344.507812 1482159779.6951
MEM 2344.507812 1482159779.8003
MEM 2344.507812 1482159779.9043
MEM 2344.507812 1482159780.0091
MEM 2344.507812 1482159780.1144
MEM 2344.507812 1482159780.2153
MEM 2344.507812 1482159780.3169
MEM 2344.507812 1482159780.4221
MEM 2344.507812 1482159780.5274
MEM 2344.507812 1482159780.6326
MEM 2344.507812 1482159780.7379
MEM 2344.507812 1482159780.8406
MEM 2344.507812 1482159780.9453
MEM 2347.335938 1482159781.0463
MEM 2347.335938 1482159781.1516
MEM 2347.335938 1482159781.2556
MEM 2354.929688 1482159781.3609
MEM 2363.496094 1482159781.4662
MEM 2367.089844 1482159781.5714
MEM 2367.304688 1482159781.6767
MEM 2367.304688 1482159781.7819
MEM 2374.492188 1482159781.8869
MEM 2382.375000 1482159781.9907
MEM 2390.996094 1482159782.0953
MEM 2391.531250 1482159782.1969
MEM 2391.917969 1482159782.3008
MEM 2391.917969 1482159782.4060
MEM 2399.152344 1482159782.5069
MEM 2406.777344 1482159782.6074
MEM 2414.574219 1482159782.7136
MEM 2422.285156 1482159782.8138
MEM 2422.285156 1482159782.9155
MEM 2423.167969 1482159783.0161
MEM 2423.167969 1482159783.1214
MEM 2430.507812 1482159783.2255
MEM 2438.234375 1482159783.3307
MEM 2445.964844 1482159783.4359
MEM 2453.777344 1482159783.5362
MEM 2460.003906 1482159783.6414
MEM 2460.003906 1482159783.7458
MEM 2461.121094 1482159783.8511
MEM 2461.121094 1482159783.9563
MEM 2468.785156 1482159784.0600
MEM 2476.925781 1482159784.1651
MEM 2485.078125 1482159784.2704
MEM 2493.796875 1482159784.3738
MEM 2502.527344 1482159784.4779
MEM 2509.660156 1482159784.5807
MEM 2509.660156 1482159784.6860
MEM 2509.660156 1482159784.7913
MEM 2509.660156 1482159784.8957
MEM 2512.867188 1482159784.9959
MEM 2520.632812 1482159785.0963
MEM 2529.167969 1482159785.2016
MEM 2537.695312 1482159785.3049
MEM 2541.472656 1482159785.4101
MEM 2550.363281 1482159785.5154
MEM 2559.191406 1482159785.6206
MEM 2565.945312 1482159785.7251
MEM 2565.945312 1482159785.8268
MEM 2568.214844 1482159785.9315
MEM 2568.214844 1482159786.0323
MEM 2568.859375 1482159786.1337
MEM 2577.042969 1482159786.2389
MEM 2585.371094 1482159786.3414
MEM 2594.292969 1482159786.4459
MEM 2602.847656 1482159786.5464
MEM 2610.589844 1482159786.6486
MEM 2619.296875 1482159786.7538
MEM 2627.945312 1482159786.8591
MEM 2636.566406 1482159786.9604
MEM 2644.464844 1482159787.0656
MEM 2644.464844 1482159787.1708
MEM 2644.464844 1482159787.2742
MEM 2644.464844 1482159787.3795
MEM 2644.464844 1482159787.4803
MEM 2649.312500 1482159787.5834
MEM 2658.074219 1482159787.6888
MEM 2667.054688 1482159787.7941
MEM 2675.464844 1482159787.8961
MEM 2683.984375 1482159787.9964
MEM 2691.507812 1482159788.0968
MEM 2699.968750 1482159788.2016
MEM 2708.851562 1482159788.3061
MEM 2717.644531 1482159788.4113
MEM 2726.656250 1482159788.5165
MEM 2735.320312 1482159788.6218
MEM 2739.410156 1482159788.7270
MEM 2739.410156 1482159788.8323
MEM 2739.410156 1482159788.9369
MEM 2739.410156 1482159789.0421
MEM 2739.410156 1482159789.1461
MEM 2741.585938 1482159789.2465
MEM 2740.406250 1482159789.3518
MEM 2748.925781 1482159789.4559
MEM 2757.531250 1482159789.5563
MEM 2766.382812 1482159789.6616
MEM 2775.324219 1482159789.7663
MEM 2784.136719 1482159789.8694
MEM 2792.746094 1482159789.9729
MEM 2800.964844 1482159790.0772
MEM 2809.648438 1482159790.1824
MEM 2818.375000 1482159790.2865
MEM 2827.101562 1482159790.3918
MEM 2835.851562 1482159790.4963
MEM 2844.812500 1482159790.6015
MEM 2848.578125 1482159790.7022
MEM 2848.578125 1482159790.8075
MEM 2853.179688 1482159790.9129
MEM 2853.179688 1482159791.0174
MEM 2853.179688 1482159791.1201
MEM 2853.179688 1482159791.2253
MEM 2859.570312 1482159791.3298
MEM 2868.089844 1482159791.4350
MEM 2876.769531 1482159791.5366
MEM 2885.765625 1482159791.6418
MEM 2894.710938 1482159791.7465
MEM 2903.675781 1482159791.8518
MEM 2912.253906 1482159791.9570
MEM 2907.246094 1482159792.0622
MEM 2916.273438 1482159792.1665
MEM 2925.117188 1482159792.2718
MEM 2933.820312 1482159792.3766
